news_id,author_id,social_capital_score,sentiment_enabled
1369266567423397891,1367531,148575.90725806452,False
1369596898127077379,14293310,18579.647058823528,False
1369469059427893249,759251,53255.35346358793,False
1369424518092120064,5988062,7283.972093023256,False
1369569992732250114,16973333,4991.818181818182,False
1369189230489001991,14293310,73353.41176470587,False
1368697794417065992,1367531,366847.8215267944,False
1369326799709212680,2735591,1309.71428286333,False
1369315042236174343,2735591,327.4285707158325,False
1369395335769038849,14800270,68.78048780487805,False
1369015794248671233,19407053,2201.1428571428537,False
1368788336333176833,1344951,20169.358695652172,False
1363915655720939521,14434070,126.25,False
1368096530268323842,25562270,443.87096774193543,False
1369633104269357056,15808647,14468.648648648648,False
1359371849965199360,1124816718,0.0,False
1366925854421495812,14434070,176.75,False
1368604247760244742,558797310,42121.06439854192,False
1359943267148845058,1232061287301074945,566.8027867095392,False
1364970371716423682,14434070,126.25,False
1369112711032881153,3001704118,2569.6578313253012,False
1364622367499157504,14434070,25.25,False
1368272500086476805,3001704118,3788.8385542168676,False
1369573389845880832,14885549,142.75862068965463,False
1368950916024532995,96951800,341607.1939382314,False
1369193501875970048,1344951,1266.5217391304348,False
1369415901964034052,1638021792,24022.582699619776,False
1369146187358539781,816653,2268.4799999999996,False
1366181019829686277,7905122,268.4347826084146,False
1368276753244913665,773069256,2140.251012145749,False
1368777274506571779,65184105,484.14766558089036,False
1361046993158692866,1232061287301074945,31084.65809217578,False
1362196066431627265,1232061287301074945,34395.97963558414,False
1364697022847209478,1232061287301074945,6413.82100750268,False
1368760443498532864,65184105,2383.496199782845,False
1367497561645457427,19583545,148636.60262554698,False
1367496989215248388,273181052,6596.109813084111,False
1367323565008154630,82652901,5291.609042553192,False
1367556352445321216,18256664,3910.749579831933,False
1362475510954156037,273181052,122.90887850467288,False
1365407006253801474,1232061287301074945,1223.100750267953,False
1217122703766970369,180463340,1188377.2755601194,False
1367282096289443840,1060978099146260480,857820.2641643288,False
1368978816849211392,26585095,324.5049504950495,False
1272339338995445760,2412917082,2378.8055944055945,False
1204781519052652546,180463340,2021021.2816968306,False
1338181816478539777,715177919438577664,715876.6276309896,False
1366565826913062914,18256664,21420.242016806722,False
1367222811727564800,26585095,2660.940594059406,False
1369040595310682112,17220817,65.64571428571429,False
1366217334658977797,17602896,21517.331495520328,False
1300100975793901569,203162990,4912.956120092379,False
1339526270288322561,1038082275689340928,1885.9018708083304,False
1340651032817315842,1038082275689340928,3771.803741616661,False
1368614821147598851,43192807,956085.2545568824,False
1369043306487767040,17220817,65.64571428571429,False
1367120318012280838,17602896,5310.806340454858,False
1361812978425753600,15635604,2860.1708394698085,False
1369015063705612288,16573941,66069.71733333333,False
1366209913865703426,43192807,655625.1539912005,False
1366234614650478594,17602896,10964.245348035836,False
1367128088832745476,82652901,102268.44414893618,False
1369339704588570624,43192807,933798.051539912,False
1369567942690635778,28785486,56285.49458943348,False
1369483561938649089,14293310,17373.176470588234,False
1369396362840858635,15012486,51534.545454545456,False
1369505213904748554,87818409,5164.829090909091,False
1369259204725387266,5988062,5665.311627906977,False
1369437537907978245,87818409,893.9127272727274,False
1369103243960258562,1367531,28661.451612903227,False
1369410355215142917,14173315,33374.35008665511,False
1369402883704229892,28785486,255279.0935709739,False
1369538412961730562,15012486,8247.272727272728,False
1368641210533830657,17220817,28293.30285714286,False
1369034842222985216,17220817,229.76000000000002,False
1369017812165881859,16573941,10885.952,False
1367604109113655297,16573941,1225.2586666666666,False
1367930915733835777,43192807,25266.775612822123,False
1367912923641737216,15635604,3762.0265095729014,False
1321088619814109184,22720074,101.20846297448662,False
1350173131823083520,2836755090,106738.98050974513,False
1261222316803063810,2485505982,1009.4910591471803,False
1354864255749804039,15155074,45120.56888888889,False
1311068940152401920,55010030,54281.09118448955,False
1331670759102681088,95955871,596764.7166504381,False
1344346181976129538,95955871,438706.7185978578,False
1192092402061889536,89366493,12080.988593155893,False
1360962032598720516,18847632,220709.02880354505,False
1325995532259561473,95955871,956751.3846153846,False
1322232908141113344,22720074,35532.60454262601,False
1367852411017031682,337789021,41089.14246823956,False
1326932771240095749,337789021,15275.825771324864,False
1307054698931912706,95955871,772865.3008763388,False
1349391558269923330,2836755090,105404.04797601199,False
1354509947288088576,15155074,28366.24,False
1319019864212713472,55010030,36536.30839139655,False
1335651231759552514,15155074,354660.9422222222,False
1303724853120217088,337789021,88826.09800362976,False
1359900546635870215,29758446,156275.3792804508,False
1355530037152284675,236956880,11146.012821942246,False
1362099968824254464,252882791,94564.67827403483,False
1366478355558780939,331908924,8468.84520884521,False
1363203331745673220,331908924,2687.22972972973,False
1369122357307191296,1344951,2058.0978260869565,False
1357647227808841728,821102114,9180500.160485316,False
1369308139158446081,24742040,121040.95872170439,False
1319639717906821121,113696373,172982.1754385965,False
1326957720759541761,612782611,845.9094827586207,False
1346517996760666117,29758446,7105.191157347204,False
1369307525489844228,24742040,13091.309365290723,False
1368970607216517129,15066760,1048.5245901639346,False
1370125729199980545,28785486,71797.24506683642,False
